,org_pin,dst_pin,dst_state,po_del,vol_wt,act_wt,obj_cost,service,period,price,gstPer,basePrice,gst,charge_wt,org_lat,org_long,org_hasMetroCity,org_isSpecialDest,org_po_del,org_state,dst_state1,dst_lat,dst_long,dst_hasMetroCity,dst_isSpecialDest,dst_po_del
1542,160101,493101,CHHATTISGARH,1,1347,818,14539,PREMIUM,5 Day/s,870,18,870,133,1347,30.70281715,76.7651078,0,0,0,CHANDIGARH,CHHATTISGARH,21.23784,81.70542,0,0,1
1543,160101,624704,TAMILNADU,1,20295,12661,22070,PREMIUM,7 Day/s,8085,18,8085,1233,20295,30.70281715,76.7651078,0,0,0,CHANDIGARH,TAMILNADU,10.57,77.83,1,0,1
1544,160101,143107,PUNJAB,1,1800,820,8885,PREMIUM,4 Day/s,695,18,695,106,1800,30.70281715,76.7651078,0,0,0,CHANDIGARH,PUNJAB,31.61,74.7,0,0,1
1545,160101,416406,MAHARASHTRA,1,5775,4177,6573,PREMIUM,2 Day/s,3075,18,3075,469,5775,30.70281715,76.7651078,0,0,0,CHANDIGARH,MAHARASHTRA,16.8864167,74.5888056,1,0,1
1546,160101,416406,MAHARASHTRA,1,5775,3292,19182,PREMIUM,2 Day/s,3075,18,3075,469,5775,30.70281715,76.7651078,0,0,0,CHANDIGARH,MAHARASHTRA,16.8864167,74.5888056,1,0,1
1547,160101,825406,JHARKHAND,1,6363,5028,8097,PREMIUM,9 Day/s,3320,18,3320,506,6364,30.70281715,76.7651078,0,0,0,CHANDIGARH,JHARKHAND,24.3867425,85.25195049999999,0,0,1
1548,160101,680618,KERALA,1,20295,17884,11010,PREMIUM,4 Day/s,8085,18,8085,1233,20295,30.70281715,76.7651078,0,0,0,CHANDIGARH,KERALA,10.5020556,76.2025278,0,0,1
1549,160101,680618,KERALA,1,20295,15695,3182,PREMIUM,4 Day/s,8085,18,8085,1233,20295,30.70281715,76.7651078,0,0,0,CHANDIGARH,KERALA,10.5020556,76.2025278,0,0,1
1550,160101,624220,TAMILNADU,1,380,460,20970,PREMIUM,5 Day/s,380,18,380,58,460,30.70281715,76.7651078,0,0,0,CHANDIGARH,TAMILNADU,10.09,77.74,1,0,1
1551,143006,141112,PUNJAB,1,7854,9538,1793,PREMIUM,1 Day/s,1835,18,1835,280,9538,31.62,74.88,0,0,0,PUNJAB,PUNJAB,30.8983635,76.0005331,0,0,1
1552,143006,576228,KARNATAKA,1,20295,21762,16133,PREMIUM,5 Day/s,8470,18,8470,1292,21762,31.62,74.88,0,0,0,PUNJAB,KARNATAKA,13.95689,74.58026,1,0,1
1553,143006,576228,KARNATAKA,1,20295,7753,11819,PREMIUM,5 Day/s,8085,18,8085,1233,20295,31.62,74.88,0,0,0,PUNJAB,KARNATAKA,13.95689,74.58026,1,0,1
1554,700105,576228,KARNATAKA,1,7854,7502,19743,PREMIUM,4 Day/s,4055,18,4055,619,7854,22.3332631,88.244255,1,0,0,WESTBENGAL,KARNATAKA,13.95689,74.58026,1,0,1
1555,143006,500095,TELANGANA,0,3900,584,23602,PREMIUM,2 Day/s,1920,18,1920,293,3907,31.62,74.88,0,0,0,PUNJAB,TELANGANA,17.396875,78.47725,1,0,0
1556,143006,415409,MAHARASHTRA,1,329,663,19753,PREMIUM,5 Day/s,625,18,625,95,663,31.62,74.88,0,0,0,PUNJAB,MAHARASHTRA,17.02,74.28,1,0,1
1557,143006,440002,MAHARASHTRA,0,380,160,13460,PREMIUM,2 Day/s,380,18,380,58,380,31.62,74.88,0,0,0,PUNJAB,MAHARASHTRA,21.372638885,79.11036111,1,0,0
1558,143006,626132,TAMILNADU,1,2605,2974,20810,PREMIUM,5 Day/s,1605,18,1605,245,2974,31.62,74.88,0,0,0,PUNJAB,TAMILNADU,9.6418611,77.63388889999999,1,0,1
1559,143006,323307,RAJASTHAN,1,321,93,17114,PREMIUM,7 Day/s,305,18,305,47,322,31.62,74.88,0,0,0,PUNJAB,RAJASTHAN,24.852632,75.731421,0,0,1
1560,143006,380027,GUJARAT,1,329,1035,1026,PREMIUM,2 Day/s,870,18,870,133,1035,31.62,74.88,0,0,0,PUNJAB,GUJARAT,23.0281944,72.5833889,0,0,1
1561,143006,132024,HARYANA,1,5775,4133,5524,PREMIUM,3 Day/s,1735,18,1735,265,5775,31.62,74.88,0,0,0,PUNJAB,HARYANA,29.3959722,76.9606388,0,0,1
1562,143006,263151,UTTARAKHAND,1,15118,7321,19386,PREMIUM,9 Day/s,3280,18,3280,500,15119,31.62,74.88,0,0,0,PUNJAB,UTTARAKHAND,29.0055,79.6550833,0,0,1
1563,143006,680712,KERALA,1,1347,350,13645,PREMIUM,4 Day/s,870,18,870,133,1347,31.62,74.88,0,0,0,PUNJAB,KERALA,10.3773333,76.2186389,0,0,1
1564,143006,825314,JHARKHAND,1,11048,8127,9792,PREMIUM,7 Day/s,4620,18,4620,705,11049,31.62,74.88,0,0,0,PUNJAB,JHARKHAND,23.90979445,85.4820278,0,0,1
1565,143006,560079,KARNATAKA,0,3900,4330,13819,PREMIUM,2 Day/s,2145,18,2145,327,4330,31.62,74.88,0,0,0,PUNJAB,KARNATAKA,12.987462,77.533118,1,0,0
1566,143006,517001,ANDHRAPRADESH,0,16105,12977,21539,PREMIUM,4 Day/s,6545,18,6545,998,16106,31.62,74.88,0,0,0,PUNJAB,ANDHRAPRADESH,13.21641667,79.0956,0,0,0
1567,143006,695311,KERALA,1,16105,12439,14198,PREMIUM,5 Day/s,6545,18,6545,998,16106,31.62,74.88,0,0,0,PUNJAB,KERALA,8.7634167,76.694827,0,0,1
1568,143006,753012,ODISHA,0,1347,458,17682,PREMIUM,4 Day/s,870,18,870,133,1347,31.62,74.88,0,0,0,PUNJAB,ODISHA,20.4489715,85.89024495000001,0,0,0
1569,143006,127046,HARYANA,1,329,468,9215,PREMIUM,3 Day/s,305,18,305,47,468,31.62,74.88,0,0,0,PUNJAB,HARYANA,28.9084,75.6121,0,0,1
1570,143006,517581,ANDHRAPRADESH,1,2605,952,15693,PREMIUM,5 Day/s,1605,18,1605,245,2606,31.62,74.88,0,0,0,PUNJAB,ANDHRAPRADESH,13.42033315,79.618301,0,0,1
1571,143006,711404,WESTBENGAL,1,5775,5990,3453,PREMIUM,4 Day/s,3075,18,3075,469,5990,31.62,74.88,0,0,0,PUNJAB,WESTBENGAL,22.652393,88.143778,1,0,1
1572,605007,721602,WESTBENGAL,0,657,405,22293,PREMIUM,2 Day/s,625,18,625,95,658,11.867307,79.79,0,0,0,PUDUCHERRY,WESTBENGAL,22.0798,88.13725,1,0,0
1573,605007,246763,UTTARPRADESH,0,3900,5987,4458,PREMIUM,5 Day/s,3075,18,3075,469,5987,11.867307,79.79,0,0,0,PUDUCHERRY,UTTARPRADESH,29.54275,78.32518999999999,0,0,0
1574,605007,769005,ODISHA,1,3900,2671,16208,PREMIUM,3 Day/s,2095,18,2095,320,3907,11.867307,79.79,0,0,0,PUDUCHERRY,ODISHA,22.2575883,84.867135,0,0,1
1575,605007,769005,ODISHA,1,3900,3801,14813,PREMIUM,3 Day/s,2095,18,2095,320,3907,11.867307,79.79,0,0,0,PUDUCHERRY,ODISHA,22.2575883,84.867135,0,0,1
1576,605007,534327,ANDHRAPRADESH,1,16105,9486,12190,PREMIUM,4 Day/s,3485,18,3485,532,16106,11.867307,79.79,0,0,0,PUDUCHERRY,ANDHRAPRADESH,16.58418472,81.767976665,0,0,1
1577,605007,241126,UTTARPRADESH,1,380,935,4278,PREMIUM,7 Day/s,625,18,625,95,935,11.867307,79.79,0,0,0,PUDUCHERRY,UTTARPRADESH,27.155555550000003,80.245,0,0,1
1578,605007,241126,UTTARPRADESH,1,380,347,10127,PREMIUM,7 Day/s,380,18,380,58,380,11.867307,79.79,0,0,0,PUDUCHERRY,UTTARPRADESH,27.155555550000003,80.245,0,0,1
1579,793001,382340,GUJARAT,0,5775,4914,12452,PREMIUM,3 Day/s,3075,18,3075,469,5775,25.576308335,91.889030555,0,1,0,MEGHALAYA,GUJARAT,23.0741944,72.6374444,0,0,0
1580,793001,227405,UTTARPRADESH,1,361,314,10320,PREMIUM,9 Day/s,380,18,380,58,362,25.576308335,91.889030555,0,1,0,MEGHALAYA,UTTARPRADESH,26.154054,81.814238,0,0,1
1581,793001,636455,TAMILNADU,0,11048,13418,2775,PREMIUM,3 Day/s,5390,18,5390,822,13418,25.576308335,91.889030555,0,1,0,MEGHALAYA,TAMILNADU,11.745454,78.039422,1,0,0
1582,793001,208001,UTTARPRADESH,0,6363,3706,5199,PREMIUM,5 Day/s,3320,18,3320,506,6364,25.576308335,91.889030555,0,1,0,MEGHALAYA,UTTARPRADESH,26.4656944,80.3448889,0,0,0
1583,793001,502334,TELANGANA,1,16105,9274,12391,PREMIUM,5 Day/s,6545,18,6545,998,16106,25.576308335,91.889030555,0,1,0,MEGHALAYA,TELANGANA,17.9051667,78.4610833,1,0,1
1584,793001,834004,JHARKHAND,0,7854,4917,2882,PREMIUM,5 Day/s,2255,18,2255,344,7854,25.576308335,91.889030555,0,1,0,MEGHALAYA,JHARKHAND,23.3094395,85.27629164999999,0,0,0
1585,793001,834004,JHARKHAND,0,7854,3513,3180,PREMIUM,5 Day/s,2255,18,2255,344,7854,25.576308335,91.889030555,0,1,0,MEGHALAYA,JHARKHAND,23.3094395,85.27629164999999,0,0,0
1586,793001,380061,GUJARAT,1,1800,2387,6046,PREMIUM,3 Day/s,1360,18,1360,207,2387,25.576308335,91.889030555,0,1,0,MEGHALAYA,GUJARAT,23.0687222,72.5431389,0,0,1
1587,793001,380061,GUJARAT,1,1800,1259,6391,PREMIUM,3 Day/s,1115,18,1115,170,1800,25.576308335,91.889030555,0,1,0,MEGHALAYA,GUJARAT,23.0687222,72.5431389,0,0,1
1588,793001,502285,TELANGANA,1,7854,7388,7923,PREMIUM,5 Day/s,4055,18,4055,619,7854,25.576308335,91.889030555,0,1,0,MEGHALAYA,TELANGANA,17.5808056,78.1079167,1,0,1
1589,793001,502285,TELANGANA,1,7854,7846,18539,PREMIUM,5 Day/s,4055,18,4055,619,7854,25.576308335,91.889030555,0,1,0,MEGHALAYA,TELANGANA,17.5808056,78.1079167,1,0,1
1590,793001,431514,MAHARASHTRA,1,70,325,1265,PREMIUM,6 Day/s,380,18,380,58,325,25.576308335,91.889030555,0,1,0,MEGHALAYA,MAHARASHTRA,76.7467,18.965459,1,0,1
1591,793001,431514,MAHARASHTRA,1,70,553,14025,PREMIUM,6 Day/s,625,18,625,95,553,25.576308335,91.889030555,0,1,0,MEGHALAYA,MAHARASHTRA,76.7467,18.965459,1,0,1
1592,793001,741505,WESTBENGAL,1,380,574,15800,PREMIUM,7 Day/s,435,18,435,66,574,25.576308335,91.889030555,0,1,0,MEGHALAYA,WESTBENGAL,23.35113,88.6025755,1,0,1
1593,793001,571432,KARNATAKA,1,361,284,7397,PREMIUM,3 Day/s,380,18,380,58,362,25.576308335,91.889030555,0,1,0,MEGHALAYA,KARNATAKA,12.82,76.76,1,0,1
1594,793001,246428,UTTARAKHAND,1,1800,725,8749,PREMIUM,5 Day/s,1115,18,1115,170,1800,25.576308335,91.889030555,0,1,0,MEGHALAYA,UTTARAKHAND,30.0616575,79.29513399999999,0,0,1
1595,793001,246428,UTTARAKHAND,1,1800,798,11215,PREMIUM,5 Day/s,1115,18,1115,170,1800,25.576308335,91.889030555,0,1,0,MEGHALAYA,UTTARAKHAND,30.0616575,79.29513399999999,0,0,1
1596,793001,276404,UTTARPRADESH,1,657,1338,17880,PREMIUM,6 Day/s,870,18,870,133,1338,25.576308335,91.889030555,0,1,0,MEGHALAYA,UTTARPRADESH,30.1,20.1,0,0,1
1597,793001,457772,MADHYAPRADESH,1,329,515,2071,PREMIUM,7 Day/s,625,18,625,95,515,25.576308335,91.889030555,0,1,0,MEGHALAYA,MADHYAPRADESH,23.15,74.5907778,0,0,1
1598,793001,136156,HARYANA,1,380,606,2624,PREMIUM,5 Day/s,625,18,625,95,606,25.576308335,91.889030555,0,1,0,MEGHALAYA,HARYANA,30.084325,76.987348,0,0,1
1599,793001,613501,TAMILNADU,1,1800,1879,20937,PREMIUM,4 Day/s,1115,18,1115,170,1879,25.576308335,91.889030555,0,1,0,MEGHALAYA,TAMILNADU,10.7841944,79.21,1,0,1
1600,793001,680687,KERALA,1,70,227,2705,PREMIUM,8 Day/s,380,18,380,58,227,25.576308335,91.889030555,0,1,0,MEGHALAYA,KERALA,10.3332639,76.1553611,0,0,1
1601,793001,609402,TAMILNADU,1,20295,20197,19720,PREMIUM,5 Day/s,8085,18,8085,1233,20295,25.576308335,91.889030555,0,1,0,MEGHALAYA,TAMILNADU,10.8951528,79.7732639,1,0,1
1602,793001,522311,ANDHRAPRADESH,1,70,135,23480,PREMIUM,5 Day/s,380,18,380,58,135,25.576308335,91.889030555,0,1,0,MEGHALAYA,ANDHRAPRADESH,16.00805556,80.61325,0,0,1
1603,793001,631551,TAMILNADU,1,380,608,3910,PREMIUM,6 Day/s,625,18,625,95,608,25.576308335,91.889030555,0,1,0,MEGHALAYA,TAMILNADU,12.8341855,79.7036282,1,0,1
1604,793001,631551,TAMILNADU,1,380,33,2812,PREMIUM,6 Day/s,380,18,380,58,380,25.576308335,91.889030555,0,1,0,MEGHALAYA,TAMILNADU,12.8341855,79.7036282,1,0,1
1605,400050,631551,TAMILNADU,1,321,232,17711,PREMIUM,4 Day/s,380,18,380,58,322,19.0568889,72.8341944,1,0,1,MAHARASHTRA,TAMILNADU,12.8341855,79.7036282,1,0,1
1606,793001,522202,ANDHRAPRADESH,0,20295,23727,8747,PREMIUM,3 Day/s,9240,18,9240,1409,23727,25.576308335,91.889030555,0,1,0,MEGHALAYA,ANDHRAPRADESH,16.304583335,80.39072222,0,0,0
1607,793001,522202,ANDHRAPRADESH,0,20295,21674,23083,PREMIUM,3 Day/s,8470,18,8470,1292,21674,25.576308335,91.889030555,0,1,0,MEGHALAYA,ANDHRAPRADESH,16.304583335,80.39072222,0,0,0
1608,793001,759101,ODISHA,1,329,1123,615,PREMIUM,5 Day/s,565,18,565,86,1123,25.576308335,91.889030555,0,1,0,MEGHALAYA,ODISHA,20.89970795,85.2165064,0,0,1
1609,793001,638012,TAMILNADU,1,5775,5706,11353,PREMIUM,3 Day/s,3075,18,3075,469,5775,25.576308335,91.889030555,0,1,0,MEGHALAYA,TAMILNADU,11.3202778,77.6779167,1,0,1
1610,110070,209202,UTTARPRADESH,1,2605,2296,22243,PREMIUM,8 Day/s,955,18,955,146,2606,28.52,77.1578889,1,0,0,DELHI,UTTARPRADESH,26.83934,79.998256,0,0,1
1611,110070,571108,KARNATAKA,1,15118,10285,4554,PREMIUM,4 Day/s,6160,18,6160,940,15119,28.52,77.1578889,1,0,0,DELHI,KARNATAKA,12.43505556,76.19119444,1,0,1
1612,110070,770018,ODISHA,1,16105,17770,22397,PREMIUM,4 Day/s,6930,18,6930,1057,17770,28.52,77.1578889,1,0,0,DELHI,ODISHA,22.268998699999997,84.40549164999999,0,0,1
1613,110070,208019,UTTARPRADESH,0,1800,667,7738,PREMIUM,2 Day/s,695,18,695,106,1800,28.52,77.1578889,1,0,0,DELHI,UTTARPRADESH,26.476375,80.3063194,0,0,0
1614,110070,573133,KARNATAKA,1,70,549,10861,PREMIUM,4 Day/s,625,18,625,95,549,28.52,77.1578889,1,0,0,DELHI,KARNATAKA,12.6153056,76.085,1,0,1
1615,110070,627114,TAMILNADU,1,1347,1088,5605,PREMIUM,3 Day/s,870,18,870,133,1347,28.52,77.1578889,1,0,0,DELHI,TAMILNADU,8.1843196,77.5771652,1,0,1
1616,110070,560114,KARNATAKA,1,657,1062,14816,PREMIUM,1 Day/s,760,18,760,116,1062,28.52,77.1578889,1,0,0,DELHI,KARNATAKA,12.870465,77.6269058,1,0,1
1617,110070,560114,KARNATAKA,1,657,1086,17356,PREMIUM,1 Day/s,760,18,760,116,1086,28.52,77.1578889,1,0,0,DELHI,KARNATAKA,12.870465,77.6269058,1,0,1
1618,110070,396020,GUJARAT,1,16105,14923,1000,PREMIUM,4 Day/s,6545,18,6545,998,16106,28.52,77.1578889,1,0,0,DELHI,GUJARAT,20.5456525,72.9230085,0,0,1
1619,201009,495001,CHHATTISGARH,0,1347,1469,15758,PREMIUM,2 Day/s,870,18,870,133,1469,28.6564055,77.434698,0,0,0,UTTARPRADESH,CHHATTISGARH,22.08297,82.153685,0,0,0
1620,201009,400601,MAHARASHTRA,0,1347,1207,19440,PREMIUM,1 Day/s,760,18,760,116,1347,28.6564055,77.434698,0,0,0,UTTARPRADESH,MAHARASHTRA,19.1929167,72.9774444,1,0,0
1621,201009,534266,ANDHRAPRADESH,1,321,694,19151,PREMIUM,5 Day/s,625,18,625,95,694,28.6564055,77.434698,0,0,0,UTTARPRADESH,ANDHRAPRADESH,16.525869,81.84016667,0,0,1
1622,201009,534266,ANDHRAPRADESH,1,321,408,3459,PREMIUM,5 Day/s,380,18,380,58,408,28.6564055,77.434698,0,0,0,UTTARPRADESH,ANDHRAPRADESH,16.525869,81.84016667,0,0,1
1623,201009,613005,TAMILNADU,1,16105,14714,13835,PREMIUM,2 Day/s,6545,18,6545,998,16106,28.6564055,77.434698,0,0,0,UTTARPRADESH,TAMILNADU,10.74,79.11337,1,0,1
1624,201009,121010,HARYANA,0,361,374,19440,PREMIUM,1 Day/s,305,18,305,47,374,28.6564055,77.434698,0,0,0,UTTARPRADESH,HARYANA,28.51061945,77.6399639,0,0,0
1625,201009,680668,KERALA,1,5775,2459,15829,PREMIUM,4 Day/s,3075,18,3075,469,5775,28.6564055,77.434698,0,0,0,UTTARPRADESH,KERALA,10.28,76.19,0,0,1
1626,201009,533102,ANDHRAPRADESH,1,2170,1253,11499,PREMIUM,2 Day/s,1360,18,1360,207,2171,28.6564055,77.434698,0,0,0,UTTARPRADESH,ANDHRAPRADESH,17.0808,81.8327,0,0,1
1627,530002,533102,ANDHRAPRADESH,1,11048,12003,13828,PREMIUM,1 Day/s,1755,18,1755,268,12003,17.709457800000003,83.30556065,0,0,0,ANDHRAPRADESH,ANDHRAPRADESH,17.0808,81.8327,0,0,1
1628,530002,533102,ANDHRAPRADESH,1,11048,7023,14285,PREMIUM,1 Day/s,1620,18,1620,247,11049,17.709457800000003,83.30556065,0,0,0,ANDHRAPRADESH,ANDHRAPRADESH,17.0808,81.8327,0,0,1
1629,201009,221307,UTTARPRADESH,1,6363,3364,3860,PREMIUM,5 Day/s,1240,18,1240,189,6364,28.6564055,77.434698,0,0,0,UTTARPRADESH,UTTARPRADESH,25.286021,82.761879,0,0,1
1630,201009,628722,TAMILNADU,1,5775,6788,6386,PREMIUM,4 Day/s,3565,18,3565,544,6788,28.6564055,77.434698,0,0,0,UTTARPRADESH,TAMILNADU,8.9582,78.0747,1,0,1
1631,201009,689548,KERALA,1,1800,613,5838,PREMIUM,2 Day/s,1115,18,1115,170,1800,28.6564055,77.434698,0,0,0,UTTARPRADESH,KERALA,9.373132,76.67345470000001,0,0,1
1632,201009,403002,GOA,1,20295,17613,13449,PREMIUM,2 Day/s,8085,18,8085,1233,20295,28.6564055,77.434698,0,0,0,UTTARPRADESH,GOA,15.4716389,73.8119444,0,0,1
1633,201009,788155,ASSAM,1,657,1006,5748,PREMIUM,8 Day/s,870,18,870,133,1006,28.6564055,77.434698,0,0,0,UTTARPRADESH,ASSAM,24.68,92.56,0,1,1
1634,201009,788155,ASSAM,1,657,1390,14410,PREMIUM,8 Day/s,870,18,870,133,1390,28.6564055,77.434698,0,0,0,UTTARPRADESH,ASSAM,24.68,92.56,0,1,1
1635,201009,761045,ODISHA,1,1347,429,5564,PREMIUM,9 Day/s,870,18,870,133,1347,28.6564055,77.434698,0,0,0,UTTARPRADESH,ODISHA,19.324905,84.93859864999999,0,0,1
1636,796007,530002,ANDHRAPRADESH,0,530,362,6407,PREMIUM,6 Day/s,625,18,625,95,531,23.741368,92.718002,0,1,0,MIZORAM,ANDHRAPRADESH,17.709457800000003,83.30556065,0,0,0
1637,796007,131028,HARYANA,1,16105,14951,19351,PREMIUM,7 Day/s,6545,18,6545,998,16106,23.741368,92.718002,0,1,0,MIZORAM,HARYANA,29.05,76.91,0,0,1
1638,796007,131028,HARYANA,1,16105,11625,23426,PREMIUM,7 Day/s,6545,18,6545,998,16106,23.741368,92.718002,0,1,0,MIZORAM,HARYANA,29.05,76.91,0,0,1
1639,796007,700159,WESTBENGAL,0,530,337,15077,PREMIUM,6 Day/s,435,18,435,66,531,23.741368,92.718002,0,1,0,MIZORAM,WESTBENGAL,22.36671065,88.25847350000001,1,0,0
1640,796007,581318,KARNATAKA,1,1347,718,19638,PREMIUM,7 Day/s,870,18,870,133,1347,23.741368,92.718002,0,1,0,MIZORAM,KARNATAKA,14.37,74.5,1,0,1
1641,796007,759105,ODISHA,1,361,351,24479,PREMIUM,7 Day/s,305,18,305,47,362,23.741368,92.718002,0,1,0,MIZORAM,ODISHA,21.2377725,85.04605415,0,0,1
1642,796007,412202,MAHARASHTRA,1,1800,2136,24435,PREMIUM,9 Day/s,1360,18,1360,207,2136,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,18.503,74.1577,1,0,1
1643,796007,415722,MAHARASHTRA,1,5775,5550,18617,PREMIUM,13 Day/s,3075,18,3075,469,5775,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,17.7195576,73.3968071,1,0,1
1644,796007,440030,MAHARASHTRA,0,1800,1394,6934,PREMIUM,6 Day/s,1115,18,1115,170,1800,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,21.165541645,79.07443057,1,0,0
1645,796007,799205,TRIPURA,0,1800,488,18676,PREMIUM,8 Day/s,695,18,695,106,1800,23.741368,92.718002,0,1,0,MIZORAM,TRIPURA,23.84013889,91.63461111,0,1,0
1646,796007,272127,UTTARPRADESH,1,70,289,4559,PREMIUM,14 Day/s,380,18,380,58,289,23.741368,92.718002,0,1,0,MIZORAM,UTTARPRADESH,27.7772585,82.25724389999999,0,0,1
1647,796007,736167,WESTBENGAL,1,1347,1367,3454,PREMIUM,9 Day/s,565,18,565,86,1367,23.741368,92.718002,0,1,0,MIZORAM,WESTBENGAL,26.18,89.3011111,1,0,1
1648,796007,570026,KARNATAKA,1,361,362,7291,PREMIUM,6 Day/s,380,18,380,58,362,23.741368,92.718002,0,1,0,MIZORAM,KARNATAKA,12.30558333,76.59863889,1,0,1
1649,796007,624802,TAMILNADU,1,530,1086,4019,PREMIUM,8 Day/s,870,18,870,133,1086,23.741368,92.718002,0,1,0,MIZORAM,TAMILNADU,10.44,78.11,1,0,1
1650,796007,411039,MAHARASHTRA,1,1347,1312,2827,PREMIUM,7 Day/s,870,18,870,133,1347,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,18.62033333,73.84822222,1,0,1
1651,796007,783301,ASSAM,0,70,277,14121,PREMIUM,10 Day/s,305,18,305,47,277,23.741368,92.718002,0,1,0,MIZORAM,ASSAM,26.0186944,89.9942778,0,1,0
1652,796007,783301,ASSAM,0,70,162,23401,PREMIUM,10 Day/s,305,18,305,47,162,23.741368,92.718002,0,1,0,MIZORAM,ASSAM,26.0186944,89.9942778,0,1,0
1653,796007,400022,MAHARASHTRA,0,2605,1493,11896,PREMIUM,6 Day/s,1470,18,1470,224,2606,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,19.0499845,72.865501,1,0,0
1654,796007,400022,MAHARASHTRA,0,2605,1938,12140,PREMIUM,6 Day/s,1470,18,1470,224,2606,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,19.0499845,72.865501,1,0,0
1655,796007,632405,TAMILNADU,1,6363,3807,6597,PREMIUM,5 Day/s,3320,18,3320,506,6364,23.741368,92.718002,0,1,0,MIZORAM,TAMILNADU,12.9249696,79.36684149999999,1,0,1
1656,796007,413701,MAHARASHTRA,1,5775,2568,2206,PREMIUM,10 Day/s,3075,18,3075,469,5775,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,18.53,74.64,1,0,1
1657,796007,442107,MAHARASHTRA,1,3900,2401,22903,PREMIUM,8 Day/s,2095,18,2095,320,3907,23.741368,92.718002,0,1,0,MIZORAM,MAHARASHTRA,12.1668056,77.1065556,1,0,1
1658,796007,695104,KERALA,0,5775,2029,18654,PREMIUM,9 Day/s,3075,18,3075,469,5775,23.741368,92.718002,0,1,0,MIZORAM,KERALA,42.7408785,42.5807255,0,0,0
1659,796007,491001,CHHATTISGARH,0,657,328,10471,PREMIUM,7 Day/s,625,18,625,95,658,23.741368,92.718002,0,1,0,MIZORAM,CHHATTISGARH,21.187003,81.243623,0,0,0
1660,796007,851218,BIHAR,1,657,873,21559,PREMIUM,7 Day/s,435,18,435,66,873,23.741368,92.718002,0,1,0,MIZORAM,BIHAR,25.416675,86.129379,0,0,1
1661,796007,711205,WESTBENGAL,0,530,1419,21857,PREMIUM,8 Day/s,565,18,565,86,1419,23.741368,92.718002,0,1,0,MIZORAM,WESTBENGAL,22.6594444,88.3285,1,0,0
1662,403515,180018,JAMMUANDKASHMIR,1,361,934,23329,PREMIUM,2 Day/s,625,18,625,95,934,44.654291650000005,44.643861099999995,0,0,1,GOA,JAMMUANDKASHMIR,32.743578,74.811964,0,1,1
1663,403515,700079,WESTBENGAL,1,380,434,24285,PREMIUM,3 Day/s,345,18,345,53,434,44.654291650000005,44.643861099999995,0,0,1,GOA,WESTBENGAL,22.64,88.43,1,0,1
1664,403515,700033,WESTBENGAL,0,1800,2422,22441,PREMIUM,3 Day/s,1245,18,1245,190,2422,44.654291650000005,44.643861099999995,0,0,1,GOA,WESTBENGAL,22.5036389,88.3452222,1,0,0
1665,403515,285001,UTTARPRADESH,0,380,778,8425,PREMIUM,8 Day/s,625,18,625,95,778,44.654291650000005,44.643861099999995,0,0,1,GOA,UTTARPRADESH,26.042435,79.449,0,0,0
1666,403515,689507,KERALA,1,6363,2487,6136,PREMIUM,5 Day/s,1865,18,1865,284,6364,44.654291650000005,44.643861099999995,0,0,1,GOA,KERALA,9.7,76.7,0,0,1
1667,603104,689507,KERALA,1,5775,3608,20308,PREMIUM,3 Day/s,1735,18,1735,265,5775,12.63917,80.19266,1,0,1,TAMILNADU,KERALA,9.7,76.7,0,0,1
1668,603104,689507,KERALA,1,5775,6736,23680,PREMIUM,3 Day/s,1995,18,1995,304,6736,12.63917,80.19266,1,0,1,TAMILNADU,KERALA,9.7,76.7,0,0,1
1669,403515,504209,TELANGANA,0,15118,11722,11591,PREMIUM,3 Day/s,3280,18,3280,500,15119,44.654291650000005,44.643861099999995,0,0,1,GOA,TELANGANA,18.88309715,79.4261534,1,0,0
1670,403515,504209,TELANGANA,0,15118,6583,3111,PREMIUM,3 Day/s,3280,18,3280,500,15119,44.654291650000005,44.643861099999995,0,0,1,GOA,TELANGANA,18.88309715,79.4261534,1,0,0
1671,403515,613402,TAMILNADU,1,70,553,4287,PREMIUM,4 Day/s,435,18,435,66,553,44.654291650000005,44.643861099999995,0,0,1,GOA,TAMILNADU,10.73,78.93,1,0,1
1672,403515,686509,KERALA,1,1347,1030,11303,PREMIUM,3 Day/s,565,18,565,86,1347,44.654291650000005,44.643861099999995,0,0,1,GOA,KERALA,9.483911,76.846442,0,0,1
1673,403515,783120,ASSAM,0,361,215,2585,PREMIUM,6 Day/s,380,18,380,58,362,44.654291650000005,44.643861099999995,0,0,1,GOA,ASSAM,26.049178,90.501296,0,1,0
1674,403515,284205,UTTARPRADESH,1,1347,1111,8482,PREMIUM,10 Day/s,870,18,870,133,1347,44.654291650000005,44.643861099999995,0,0,1,GOA,UTTARPRADESH,25.25134,79.061732,0,0,1
