,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude,LatitudeNum,Latitide_upt,Latitide_diff
50514,Maharashtra Circle,Aurangabad Region,Pharbhani Division,Bolda B.O,431701,BO,Delivery,HINGOLI,MAHARASHTRA,19.6735950,77.3112440,19.673595,77.35329,-57.679695
50569,Punjab Circle,DivReportingCircle,Sangrur Division,Mauran BO,148035,BO,Delivery,SANGRUR,PUNJAB,43.1900200,1.0320300,43.19002,30.124178,13.065841999999996
50571,Punjab Circle,DivReportingCircle,Sangrur Division,Herike BO,148025,BO,Delivery,SANGRUR,PUNJAB,52.2489230,6.5365190,52.248923,30.434262,21.814660999999997
50572,Punjab Circle,DivReportingCircle,Sangrur Division,Dharamgarh BO,148028,BO,Delivery,SANGRUR,PUNJAB,19.8717150,82.7751620,19.871715,30.52937,-10.657655000000002
50746,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Saimoh BO,192123,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,124.5000000,74.6000000,124.5,254.4,-129.9
50752,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Chewdarah BO,193411,BO,Delivery,Budgam,JAMMU AND KASHMIR,72.6300000,115.2000000,72.63,95.36,-22.730000000000004
50753,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Khag BO,193411,BO,Delivery,Budgam,JAMMU AND KASHMIR,123.6000000,72.4000000,123.6,95.36,28.239999999999995
50754,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Zugu Khyran BO,193411,BO,Delivery,Budgam,JAMMU AND KASHMIR,129.6000000,72.3600000,129.6,95.36,34.239999999999995
50759,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Shogapora BO,191111,BO,Delivery,Budgam,JAMMU AND KASHMIR,32.5000000,12.5000000,32.5,129.6,-97.1
50772,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Sholipora BO,191111,BO,Delivery,Budgam,JAMMU AND KASHMIR,235.6000000,112.6000000,235.6,129.6,106.0
50773,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Soibugh BO,191111,BO,Delivery,Budgam,JAMMU AND KASHMIR,36.5000000,23.5000000,36.5,129.6,-93.1
50774,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Watterhail BO,191111,BO,Delivery,Budgam,JAMMU AND KASHMIR,32.5000000,36.5000000,32.5,129.6,-97.1
50776,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Sogam B.O,191113,BO,Delivery,Budgam,JAMMU AND KASHMIR,73.4000000,89.3000000,73.4,236.6,-163.2
50777,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Suraryan BO,191113,BO,Delivery,Budgam,JAMMU AND KASHMIR,75.5000000,65.3000000,75.5,236.6,-161.1
50778,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Watakala BO,191113,BO,Delivery,Budgam,JAMMU AND KASHMIR,90.8000000,86.9000000,90.8,236.6,-145.8
50846,Jharkhand Circle,DivReportingCircle,Singhbhum Division,Jharjharia BO,833102,BO,Delivery,WEST SINGHBHUM,JHARKHAND,22.7122500,85.6689500,22.71225,5.27584,17.436410000000002
50847,Jharkhand Circle,DivReportingCircle,Singhbhum Division,Sarjamhatu BO,833102,BO,Delivery,WEST SINGHBHUM,JHARKHAND,22.7122500,85.6689500,22.71225,5.27584,17.436410000000002
50856,Jharkhand Circle,DivReportingCircle,Singhbhum Division,Binju BO,833104,BO,Delivery,WEST SINGHBHUM,JHARKHAND,42.3123,,42.3123,22.57964,19.73266
50907,Himachal Pradesh Circle,DivReportingCircle,Solan Division,Badhalag BO,173218,BO,Delivery,SOLAN,HIMACHAL PRADESH,77.0967360,77.0967360,77.096736,30.904486,46.19225000000001
50958,Punjab Circle,DivReportingCircle,Sangrur Division,Daska BO,148031,BO,Delivery,SANGRUR,PUNJAB,32.3316830,74.3704770,32.331683,12.5456,19.786082999999998
50959,Punjab Circle,DivReportingCircle,Sangrur Division,Gidrani BO,148031,BO,Delivery,SANGRUR,PUNJAB,29.9655850,75.7354360,29.965585,12.5456,17.419985
51106,Jammukashmir Circle,DivReportingCircle,Udhampur Division,TALWARA COLONY BO,182311,BO,Delivery,REASI,JAMMU AND KASHMIR,33.1044260,74.7929520,33.104426,1.0,32.104426
51113,Jammukashmir Circle,DivReportingCircle,Udhampur Division,GAJOTH BO,182221,BO,Delivery,DODA,JAMMU AND KASHMIR,33.0513080,75.6506620,33.051308,1.0,32.051308
51154,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Shallabugh BO,191131,BO,Non Delivery,GANDERBAL,JAMMU AND KASHMIR,132.5000000,256.3000000,132.5,74.24,58.260000000000005
51155,Jammukashmir Circle,DivReportingCircle,Srinagar Division,Theru BO,191131,BO,Delivery,GANDERBAL,JAMMU AND KASHMIR,34.2343060,74.7481630,34.234306,74.24,-40.005694
51257,Kerala Circle,Kochi Region,Idukki Division,Thattakuzha BO,685581,BO,Delivery,IDUKKI,KERALA,9.8871520,76.8158720,9.887152,76.825244,-66.938092
51266,Kerala Circle,Kochi Region,Idukki Division,Haileyburia BO,685501,BO,Delivery,IDUKKI,KERALA,5749.6410000,76.9717920,5749.641,9.673997,5739.967003
51599,Punjab Circle,DivReportingCircle,Sangrur Division,Bakhora Kalan BO,148031,BO,Delivery,SANGRUR,PUNJAB,29.8693490,75.8141730,29.869349,12.5456,17.323749
51600,Punjab Circle,DivReportingCircle,Sangrur Division,Bhutal Kalan BO,148031,BO,Delivery,SANGRUR,PUNJAB,29.9071520,75.8751810,29.907152,12.5456,17.361552
51601,Punjab Circle,DivReportingCircle,Sangrur Division,Chotian BO,148031,BO,Delivery,SANGRUR,PUNJAB,29.7205190,75.3372090,29.720519,12.5456,17.174919
51605,Punjab Circle,DivReportingCircle,Sangrur Division,Bangan BO,148033,BO,Delivery,SANGRUR,PUNJAB,9.0666670,0.7000000,9.066667,29.822765,-20.756098
51608,Punjab Circle,DivReportingCircle,Sangrur Division,Andana BO,148027,BO,Delivery,SANGRUR,PUNJAB,42.4946100,71.1936610-,42.49461,29.824088,12.670522000000002
51632,Jharkhand Circle,DivReportingCircle,Santhal Parganas Division,Amlachatar BO,814110,BO,Delivery,DUMKA,JHARKHAND,87.0217300,24.6022600,87.02173,24.155947,62.86578300000001
51724,Jammukashmir Circle,DivReportingCircle,Jammu Division,Malhar BO,184204,BO,Delivery,KATHUA,JAMMU AND KASHMIR,21.8965960,82.2855485,21.896596,32.62843,-10.731834000000003
51793,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Sandla B.O,454660,BO,Delivery,DHAR,MADHYA PRADESH,48.5606530,14.6421590,48.560653,29.006354,19.554299
51805,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Ali B.O,454331,BO,Delivery,DHAR,MADHYA PRADESH,32.5011110,80.1058040,32.501111,22.185768,10.315343000000002
51807,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Kundara B.O,454331,BO,Delivery,DHAR,MADHYA PRADESH,8.9601840,76.6788090,8.960184,22.185768,-13.225584
